Artist Name,Popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_in min/ms,time_signature,Class
5097,67.0,0.466,0.763,11.0,-7.748,0,0.0391,0.0542,0.00392,0.119,0.473,123.539,204800.0,4,6
7877,28.0,0.594,0.806,9.0,-6.24,1,0.0436,0.000986,0.000774,0.0934,0.583,82.486,317227.0,4,6
4373,45.0,0.51,0.83,4.0,-4.586,0,0.0863,4.34e-05,0.21,0.0806,0.483,164.175,265133.0,4,8
1977,63.0,0.714,0.886,11.0,-8.629,0,0.0554,0.116,0.184,0.18,0.954,156.351,1.98933333,4,10
1125,35.0,0.569,0.598,9.0,-6.203,0,0.0264,0.042,0.343,0.336,0.344,99.995,224400.0,4,6
1382,41.0,0.529,0.908,6.0,-5.405,1,0.0522,2.46e-05,0.947,0.0942,0.183,126.032,244693.0,4,8
3100,22.0,0.709,0.455,7.0,-11.117,1,0.0285,0.0834,0.00392,0.0944,0.731,90.002,203646.0,4,9
1102,31.0,0.545,0.78,5.0,-4.975,0,0.0896,0.00753,5.95e-05,0.0817,0.477,126.014,220129.0,4,6
5916,79.0,0.555,0.662,11.0,-4.952,0,0.0827,0.125,0.00392,0.111,0.356,148.128,208733.0,4,9
4950,49.0,0.695,0.528,11.0,-5.903,0,0.0571,0.434,0.00392,0.0666,0.487,116.776,170773.0,4,9
7396,75.0,0.849,0.521,11.0,-12.999,0,0.216,0.304,1.65e-06,0.115,0.763,95.265,248867.0,4,5
6969,45.0,0.704,0.491,8.0,-6.831,1,0.0591,0.0266,0.00392,0.338,0.123,137.036,247080.0,4,5
3074,26.0,0.727,0.801,10.0,-6.562,1,0.0307,0.251,0.817,0.0838,0.928,121.032,167603.0,4,9
7415,46.0,0.557,0.433,7.0,-9.104,1,0.0289,0.486,0.0115,0.0972,0.612,124.772,256353.0,4,1
5269,65.0,0.751,0.703,9.0,-5.687,1,0.0287,0.368,0.00123,0.196,0.907,97.931,185960.0,4,10
4110,57.0,0.773,0.843,8.0,-5.733,1,0.0516,0.0074,0.428,0.0696,0.399,125.02,226440.0,4,10
6855,53.0,0.742,0.56,9.0,-7.905,1,0.0424,0.325,0.0378,0.538,0.715,122.202,283840.0,4,10
5897,29.0,0.6,0.784,11.0,-5.918,1,0.238,0.0736,0.000238,0.11,0.45,169.895,196380.0,4,10
7440,1.0,0.442,0.544,1.0,-5.088,1,0.0326,0.168,0.00392,0.109,0.175,144.626,4.12,3,9
7364,47.0,0.646,0.913,10.0,-2.811,1,0.0376,0.0206,1.15e-06,0.14,0.662,119.996,272467.0,4,10
4482,38.0,0.587,0.0984,2.0,-18.198,1,0.0424,0.87,0.000143,0.103,0.221,124.808,2.887183333,4,0
3970,60.0,0.748,0.641,6.0,-6.485,0,0.0708,0.478,0.00246,0.114,0.829,100.063,226097.0,4,5
2581,6.0,0.493,0.911,8.0,-6.087,1,0.0584,0.0443,4.47e-06,0.227,0.4,143.021,188993.0,4,6
2062,36.0,0.486,0.675,3.0,-6.345,1,0.0353,0.466,0.00392,0.97,0.417,129.08,3.312666667,4,9
4624,8.0,0.667,0.36,8.0,-14.727,1,0.101,0.639,0.00101,0.802,0.781,143.897,180000.0,4,6
3394,31.0,0.602,0.667,11.0,-6.293,1,0.0264,0.392,0.935,0.135,0.448,122.986,194634.0,4,6
4687,50.0,0.734,0.447,1.0,-7.08,1,0.308,0.000219,0.000114,0.108,0.061,172.075,145372.0,4,5
2340,32.0,0.613,0.52,7.0,-12.996,1,0.0368,0.889,0.000599,0.0841,0.61,69.186,217120.0,4,2
509,56.0,0.56,0.273,7.0,-9.118,1,0.147,0.767,0.00392,0.169,0.479,156.577,163759.0,3,6
2224,64.0,0.458,0.869,9.0,-8.381,1,0.032,0.0969,0.0596,0.357,0.813,91.39,279360.0,4,10
4287,36.0,0.572,0.628,11.0,-9.711,0,0.0397,0.419,0.887,0.235,0.0359,119.989,296013.0,4,6
2645,29.0,0.339,0.959,1.0,-5.181,1,0.0804,0.000156,1.35e-05,0.355,0.176,157.75,214399.0,4,8
4621,46.0,0.482,0.151,11.0,-12.259,1,0.0377,0.819,2.7e-06,0.124,0.0447,138.757,169907.0,4,10
5577,77.0,0.5,0.701,6.0,-6.261,0,0.0499,0.0302,8.97e-06,0.307,0.159,123.985,199358.0,4,9
4898,55.0,0.484,0.862,11.0,-6.39,0,0.0278,0.0061,2.74e-05,0.547,0.565,106.922,294800.0,3,1
768,62.0,0.886,0.708,10.0,-4.391,0,0.36,0.176,1.53e-05,0.328,0.533,145.967,142808.0,4,5
1862,44.0,0.408,0.242,6.0,-15.35,1,0.0328,0.538,0.0706,0.0931,0.364,131.152,410257.0,3,5
1228,68.0,0.654,0.47,1.0,-10.383,0,0.0586,0.274,0.249,0.103,0.462,77.083,202597.0,4,6
3906,50.0,0.928,0.682,7.0,-6.301,1,0.265,0.05,0.00392,0.0872,0.769,140.094,168093.0,4,5
6617,38.0,0.356,0.899,3.0,-6.211,1,0.243,0.00755,0.00392,0.28,0.456,140.82,177547.0,4,6
5244,51.0,0.881,0.475,1.0,-8.794,1,0.5,0.303,0.00392,0.229,0.615,146.931,182870.0,4,5
6477,37.0,0.44,0.988,8.0,-3.46,0,0.0482,1.52e-05,0.389,0.0757,0.664,166.041,220392.0,4,8
7278,60.0,0.455,0.758,6.0,-11.361,1,0.0454,0.223,2.51e-06,0.0986,0.54,141.304,294000.0,4,10
1562,79.0,0.794,0.811,6.0,-8.966,0,0.038,0.0426,1.07e-06,0.101,0.862,116.047,248413.0,4,9
5422,46.0,0.709,0.337,7.0,-13.14,1,0.106,0.447,0.000162,0.846,0.387,68.0,320333.0,4,5
7633,67.0,0.604,0.511,4.0,-7.476,0,0.13,0.071,0.00392,0.129,0.139,100.338,192000.0,4,5
5901,44.0,0.506,0.73,4.0,-12.034,1,0.0754,0.585,0.914,0.395,0.823,100.849,2.84445,4,3
914,61.0,0.486,0.241,4.0,-17.337,1,0.0366,0.413,3.51e-05,0.0928,0.614,106.574,5.01888333,4,0
7484,43.0,0.466,0.983,3.0,-4.572,0,0.124,0.000907,0.00392,0.127,0.252,101.544,231724.0,4,8
2001,25.0,0.391,0.473,2.0,-11.881,0,0.0417,0.427,0.00392,0.175,0.539,168.322,200000.0,4,10
564,55.0,0.872,0.384,6.0,-16.204,1,0.0388,0.418,0.317,0.0687,0.938,102.597,515000.0,4,2
5055,43.0,0.486,0.489,6.0,-11.968,1,0.0306,0.249,0.00392,0.156,0.682,128.731,3.499333333,4,3
6255,53.0,0.439,0.971,11.0,-5.855,0,0.177,0.0148,1.34e-05,0.255,0.24,118.369,163880.0,4,1
2313,58.0,0.45,0.872,7.0,-4.91,1,0.0353,0.0018,1.61e-05,0.0833,0.396,156.059,274615.0,4,8
5238,62.0,0.607,0.294,5.0,-11.836,1,0.0764,0.778,0.162,0.106,0.192,76.083,303973.0,4,6
488,36.0,0.548,0.345,9.0,-9.82,1,0.0262,0.187,0.65,0.125,0.387,78.007,139250.0,4,6
1805,19.0,0.182,0.747,9.0,-8.191,1,0.0597,0.0111,0.0357,0.328,0.387,175.728,323055.0,4,10
1971,60.0,0.493,0.4,6.0,-8.117,1,0.0261,0.0425,1.47e-06,0.133,0.15,91.004,3.43681667,4,0
6401,28.0,0.62,0.613,7.0,-6.578,1,0.113,0.00229,0.000114,0.107,0.687,82.03,183965.0,4,2
2241,20.0,0.469,0.601,6.0,-10.252,1,0.15,0.23,0.00392,0.151,0.16,139.771,66884.0,4,2
7459,29.0,0.393,0.85,9.0,-11.458,0,0.0545,0.000473,0.282,0.339,0.344,130.082,336413.0,4,8
3150,73.0,0.597,0.271,5.0,-17.293,1,0.0394,0.766,0.0119,0.0933,0.338,76.271,203613.0,4,10
1016,53.0,0.709,0.565,5.0,-6.395,0,0.0471,0.00209,0.0125,0.0901,0.571,112.203,3.729333333,4,9
1014,77.0,0.15,0.859,4.0,-2.827,0,0.0595,0.00201,0.194,0.387,0.354,170.527,228147.0,5,8
419,49.0,0.347,0.127,6.0,-14.761,0,0.053,0.921,0.000117,0.0793,0.354,164.922,245856.0,3,10
6273,45.0,0.473,0.735,9.0,-8.921,1,0.0296,0.0603,0.00392,0.15,0.754,132.506,169800.0,4,6
1453,35.0,0.25,0.976,5.0,-5.978,0,0.0508,5.25e-06,0.77,0.238,0.737,161.61,257693.0,4,8
4024,31.0,0.601,0.487,6.0,-11.738,1,0.0994,0.285,5.53e-06,0.161,0.735,103.571,154133.0,4,2
1448,24.0,0.542,0.387,7.0,-9.294,1,0.0301,0.222,0.00283,0.102,0.326,128.792,235067.0,4,2
5414,26.0,0.446,0.373,6.0,-9.192,1,0.0312,0.0949,2.13e-06,0.116,0.201,144.073,151257.0,4,6
2211,35.0,0.858,0.442,1.0,-10.549,1,0.263,0.000797,0.00392,0.115,0.224,135.953,98827.0,4,5
87,11.0,0.693,0.577,7.0,-7.165,0,0.0281,0.268,0.000209,0.308,0.547,96.975,183810.0,4,6
2688,43.0,0.728,0.481,6.0,-13.32,1,0.179,0.088,2.87e-05,0.309,0.652,82.944,259533.0,4,5
1382,44.0,0.306,0.883,7.0,-4.205,1,0.0855,1.21e-05,0.774,0.185,0.43,81.188,187947.0,4,8
163,42.0,0.54,0.934,4.0,-5.232,1,0.0612,3.26e-05,0.000261,0.405,0.494,115.061,246000.0,4,8
7835,43.0,0.394,0.348,6.0,-11.233,1,0.0291,0.591,7.45e-05,0.16,0.15,81.008,193533.0,4,1
6695,34.0,0.417,0.556,7.0,-11.311,1,0.0312,0.0504,0.0175,0.197,0.481,110.622,324493.0,4,10
1047,44.0,0.446,0.241,2.0,-12.103,1,0.031,0.596,1.29e-05,0.131,0.118,124.355,3.97733333,4,0
4317,54.0,0.561,0.393,6.0,-10.728,1,0.0369,0.867,0.00392,0.121,0.166,121.792,189507.0,4,1
4588,48.0,0.408,0.973,11.0,-5.605,0,0.135,2.44e-05,0.00134,0.172,0.329,163.156,229500.0,4,8
5,37.0,0.327,0.841,9.0,-4.963,1,0.062,0.000101,0.863,0.127,0.455,180.058,226119.0,4,1
6143,37.0,0.587,0.247,5.0,-13.394,0,0.0363,0.835,0.0687,0.0977,0.399,107.768,6.162666667,4,7
4470,68.0,0.701,0.866,11.0,-4.589,0,0.0838,0.0243,0.00392,0.17,0.327,124.008,151000.0,4,9
5585,75.0,0.55,0.637,8.0,-5.212,1,0.163,0.597,0.00392,0.129,0.535,84.448,160078.0,4,5
5498,58.0,0.697,0.86,11.0,-5.181,1,0.43,0.0368,0.00392,0.0721,0.433,160.895,263920.0,4,5
4298,26.0,0.615,0.755,4.0,-8.794,0,0.0292,0.00924,0.000233,0.272,0.933,124.964,258920.0,4,10
667,26.0,0.689,0.208,7.0,-15.944,1,0.0344,0.96,0.635,0.0933,0.194,96.052,220514.0,4,6
3816,4.0,0.502,0.318,6.0,-8.763,1,0.0493,0.995,0.281,0.498,0.816,105.436,3.38895,3,3
5350,42.0,0.361,0.645,4.0,-15.931,1,0.0461,0.00278,0.0248,0.11,0.874,154.868,245667.0,4,6
5201,34.0,0.779,0.601,10.0,-4.748,0,0.341,0.412,0.00392,0.155,0.793,95.269,226133.0,4,5
2969,20.0,0.618,0.595,8.0,-7.261,0,0.028,0.81,0.049,0.111,0.744,86.189,262893.0,4,10
3486,49.0,0.556,0.929,1.0,-5.055,1,0.0637,7.36e-05,0.38,0.237,0.44,121.48,330360.0,4,8
945,45.0,0.875,0.907,4.0,-11.434,0,0.166,0.0166,0.00392,0.36,0.743,94.005,340133.0,4,5
7675,34.0,0.159,0.978,1.0,-3.937,1,0.09,0.00267,0.527,0.118,0.294,158.146,301973.0,4,10
7071,57.0,0.408,0.692,11.0,-9.478,1,0.0685,0.235,0.0255,0.197,0.684,82.499,209640.0,4,6
3628,59.0,0.671,0.622,9.0,-5.709,0,0.348,0.236,1.29e-06,0.0928,0.417,155.599,251839.0,4,5
1775,30.0,0.712,0.77,2.0,-2.241,1,0.147,0.517,0.00392,0.152,0.581,138.853,207373.0,4,9
5231,62.0,0.355,0.867,6.0,-4.596,1,0.0737,0.066,0.00392,0.325,0.357,180.111,193500.0,4,10
4038,33.0,0.434,0.599,10.0,-11.966,0,0.0734,0.00189,0.891,0.0929,0.436,109.188,436630.0,5,1
7423,43.0,0.708,0.188,6.0,-19.226,1,0.0504,0.907,0.902,0.106,0.469,76.522,2.643466667,4,7
354,31.0,0.527,0.983,1.0,-4.31,1,0.11,0.000153,0.158,0.275,0.449,94.995,266347.0,4,8
3727,36.0,0.613,0.654,7.0,-7.683,1,0.032,0.00732,0.0576,0.0679,0.313,112.985,300483.0,4,9
1342,42.0,0.587,0.923,6.0,-4.205,1,0.189,0.00074,0.000172,0.447,0.571,134.051,272239.0,4,8
2918,47.0,0.458,0.937,6.0,-6.622,1,0.272,0.00111,0.00392,0.394,0.366,160.231,238800.0,4,10
3768,56.0,0.587,0.0575,2.0,-22.505,0,0.0406,0.943,0.865,0.0928,0.146,64.996,4.220216667,4,7
1312,69.0,0.611,0.765,1.0,-5.122,1,0.0293,0.0473,0.00392,0.288,0.766,146.102,2.71475,4,4
2716,41.0,0.787,0.424,1.0,-9.452,0,0.034,0.408,0.022,0.111,0.843,114.977,205598.0,4,10
6292,60.0,0.743,0.67,1.0,-4.547,0,0.0293,0.0108,0.0702,0.22,0.934,110.832,243333.0,4,10
7677,49.0,0.461,0.755,10.0,-6.883,0,0.0453,0.00146,0.00392,0.188,0.218,79.02,166389.0,4,10
3334,36.0,0.692,0.112,7.0,-10.944,1,0.0428,0.678,0.00392,0.197,0.429,109.849,224867.0,4,10
699,55.0,0.7,0.533,11.0,-8.48,0,0.502,0.331,0.00392,0.147,0.281,81.743,189933.0,4,5
4836,54.0,0.778,0.63,9.0,-7.135,0,0.182,0.216,0.00392,0.0968,0.705,97.035,165862.0,4,10
3357,69.0,0.621,0.524,6.0,-15.269,1,0.0803,0.0652,0.00199,0.893,0.889,110.586,162653.0,4,10
3882,34.0,0.805,0.684,11.0,-8.304,0,0.0295,0.00601,0.0781,0.12,0.962,130.042,231227.0,4,10
6607,72.0,0.797,0.872,9.0,-6.727,0,0.0575,0.291,0.00392,0.284,0.866,129.885,222427.0,4,1
5817,32.0,0.609,0.6,10.0,-9.005,1,0.0877,0.0183,0.00392,0.0461,0.184,81.504,156074.0,4,10
1048,45.0,0.536,0.552,6.0,-8.267,1,0.0365,0.296,5.16e-05,0.104,0.182,112.016,197232.0,4,9
5661,67.0,0.501,0.788,10.0,-4.624,1,0.0415,0.12,0.00392,0.137,0.61,152.047,3.110216667,4,4
2664,60.0,0.482,0.905,7.0,-4.371,0,0.0418,0.00971,0.29,0.288,0.116,93.017,270983.0,4,6
450,53.0,0.544,0.574,6.0,-8.363,0,0.0299,0.0217,0.000155,0.214,0.0902,100.059,188529.0,4,10
1975,29.0,0.705,0.447,7.0,-11.327,1,0.0501,0.934,0.172,0.102,0.547,140.446,170107.0,4,2
666,42.0,0.26,0.922,11.0,-7.592,0,0.104,3.03e-06,0.914,0.0802,0.2,101.185,170000.0,4,8
2859,53.0,0.495,0.191,5.0,-14.75,1,0.0404,0.918,0.919,0.119,0.219,102.495,2.038166667,4,7
5023,41.0,0.2,0.63,5.0,-5.679,1,0.0291,0.000713,0.0879,0.137,0.145,42.956,425681.0,4,6
4106,1.0,0.543,0.938,9.0,-5.821,1,0.0842,0.00103,2.7e-06,0.0903,0.703,110.079,275960.0,4,2
951,43.0,0.208,0.498,8.0,-3.294,1,0.0533,0.000402,0.827,0.357,0.0382,124.635,453440.0,4,10
4837,71.0,0.569,0.692,9.0,-4.683,1,0.0323,0.0167,3.78e-05,0.126,0.737,141.632,192213.0,4,9
6094,35.0,0.544,0.459,5.0,-8.821,1,0.0264,0.264,0.16,0.179,0.195,129.058,235747.0,3,10
7674,51.0,0.65,0.672,11.0,-7.964,0,0.0393,0.0387,0.0114,0.139,0.593,125.03,198763.0,4,6
3327,16.0,0.73,0.102,11.0,-17.232,1,0.0702,0.895,0.000993,0.0809,0.277,136.108,164933.0,4,2
4496,28.0,0.526,0.622,7.0,-5.492,0,0.0374,0.536,1.97e-05,0.251,0.224,123.958,249852.0,4,9
6788,43.0,0.379,0.691,7.0,-4.344,1,0.0614,0.00114,1.34e-05,0.105,0.264,142.941,228947.0,4,1
6250,53.0,0.49,0.432,3.0,-9.327,1,0.0298,0.639,0.00392,0.104,0.367,153.753,225573.0,4,10
313,32.0,0.294,0.859,4.0,-4.635,0,0.0448,0.00519,0.0639,0.102,0.368,96.466,350513.0,4,8
3006,22.0,0.525,0.66,4.0,-8.17,0,0.0399,0.149,0.0111,0.114,0.289,121.496,215827.0,4,6
4588,56.0,0.464,0.955,6.0,-5.55,1,0.0556,0.000194,0.611,0.0954,0.312,124.993,277000.0,4,8
5326,50.0,0.325,0.865,8.0,-4.592,1,0.0507,0.000111,0.725,0.196,0.254,177.887,208974.0,4,1
1326,46.0,0.085,0.137,2.0,-15.559,1,0.0435,0.98,0.951,0.109,0.0592,167.408,1.880716667,4,7
4796,55.0,0.325,0.164,6.0,-17.19,0,0.0438,0.958,0.899,0.112,0.211,49.196,2.5641,3,7
3258,39.0,0.436,0.594,5.0,-8.195,1,0.0466,0.252,0.00392,0.251,0.503,111.381,534667.0,4,10
5584,41.0,0.272,0.568,2.0,-10.408,0,0.0345,0.483,0.0897,0.404,0.38,149.825,326027.0,4,10
678,65.0,0.44,0.95,1.0,-2.993,1,0.0769,0.00449,1.6e-06,0.363,0.51,144.981,215925.0,4,10
4494,51.0,0.491,0.352,6.0,-9.856,1,0.0426,0.388,5.87e-06,0.103,0.325,188.861,4.544,3,4
2704,64.0,0.639,0.843,11.0,-4.975,1,0.0362,0.0525,0.00392,0.0854,0.528,126.047,217802.0,4,10
3021,51.0,0.287,0.91,7.0,-5.759,1,0.0571,4.12e-05,0.571,0.277,0.367,84.499,262427.0,4,1
6850,55.0,0.602,0.837,4.0,-4.897,0,0.0408,0.111,3.01e-06,0.58,0.357,90.038,218333.0,4,10
5832,32.0,0.422,0.587,4.0,-9.655,0,0.0993,0.0529,0.00366,0.0958,0.0961,140.852,272067.0,4,10
7657,63.0,0.611,0.946,4.0,-5.357,1,0.0378,0.00957,0.0708,0.36,0.763,125.398,4.56511667,4,10
4480,83.0,0.781,0.67,3.0,-3.912,0,0.0452,0.0103,0.00392,0.0761,0.595,127.99,169333.0,4,9
5827,78.0,0.452,0.524,6.0,-10.108,1,0.0351,0.315,0.00392,0.103,0.246,151.505,312360.0,4,10
7455,27.0,0.524,0.654,9.0,-9.047,1,0.037,8.95e-05,0.00569,0.1,0.333,118.014,256720.0,4,10
3498,31.0,0.564,0.292,5.0,-12.407,1,0.0397,0.912,0.875,0.087,0.508,94.918,4.213283333,4,7
4950,34.0,0.771,0.763,6.0,-5.015,0,0.073,0.427,0.000103,0.146,0.672,109.962,181500.0,4,9
3314,41.0,0.475,0.541,5.0,-11.89,0,0.0749,0.466,1.24e-05,0.319,0.596,131.121,423160.0,4,2
4523,26.0,0.314,0.581,2.0,-7.867,1,0.0376,0.896,6.35e-06,0.23,0.458,114.958,4.08245,4,3
5375,73.0,0.255,0.393,5.0,-10.654,1,0.0278,0.0577,0.00361,0.113,0.118,76.426,229120.0,4,6
7361,86.0,0.39,0.83,11.0,-5.201,0,0.0563,0.0021,0.00392,0.156,0.191,90.021,2.8005,4,9
2369,45.0,0.505,0.252,9.0,-10.169,1,0.0321,0.765,0.00392,0.0829,0.393,80.83,2.78608333,4,0
2054,4.0,0.824,0.17,5.0,-6.535,0,0.0386,0.8,0.00392,0.11,0.396,105.85,189532.0,4,9
4418,66.0,0.445,0.964,9.0,-5.493,1,0.282,0.037,0.0132,0.0773,0.448,140.817,414720.0,4,8
1343,40.0,0.559,0.511,6.0,-11.167,0,0.0326,0.553,0.802,0.0865,0.742,87.999,740520.0,4,10
952,20.0,0.674,0.772,9.0,-8.414,1,0.0401,0.0101,0.67,0.15,0.928,134.979,185800.0,4,6
2195,30.0,0.8,0.382,3.0,-10.219,1,0.0277,0.382,0.00077,0.0855,0.524,111.944,3.8544,4,0
6216,64.0,0.632,0.933,6.0,-7.874,1,0.0326,0.236,0.00151,0.604,0.968,131.487,215333.0,4,2
3892,48.0,0.7,0.74,5.0,-6.547,0,0.041,0.152,0.000633,0.213,0.584,101.994,257627.0,4,6
4339,44.0,0.0828,0.0598,9.0,-20.795,1,0.041,0.982,0.774,0.0973,0.038,65.84,2.921,3,7
1631,39.0,0.698,0.46,6.0,-8.697,0,0.0822,0.741,1.45e-05,0.135,0.383,102.041,196869.0,4,10
4343,57.0,0.378,0.953,9.0,-3.632,1,0.138,0.000719,2.89e-05,0.0936,0.512,167.808,200347.0,4,6
1923,41.0,0.62,0.826,7.0,-3.985,0,0.0381,6.78e-05,0.00755,0.114,0.535,126.996,205467.0,4,10
1444,47.0,0.598,0.324,5.0,-12.553,1,0.0309,0.593,0.00526,0.106,0.376,80.231,300800.0,4,10
4616,30.0,0.492,0.264,4.0,-13.1,1,0.0308,0.941,6.06e-06,0.241,0.515,109.057,4.750366667,4,3
2037,67.0,0.495,0.527,6.0,-4.742,1,0.0351,0.000159,0.0163,0.1,0.574,208.067,3.675333333,4,4
3144,44.0,0.244,0.752,9.0,-5.482,0,0.196,0.0205,0.00527,0.0789,0.648,204.955,227373.0,4,2
7717,50.0,0.618,0.215,2.0,-12.8,1,0.04,0.759,0.00962,0.109,0.214,90.004,290466.0,4,1
5350,82.0,0.666,0.855,9.0,-5.051,0,0.0295,0.179,1.2e-06,0.0987,0.803,125.639,268427.0,4,10
1950,58.0,0.481,0.97,6.0,-2.684,0,0.0695,1.23e-05,0.0102,0.206,0.345,100.013,240525.0,4,8
1076,50.0,0.51,0.957,7.0,-3.968,1,0.149,0.00268,0.0697,0.267,0.389,97.642,217493.0,4,10
3072,58.0,0.448,0.247,6.0,-10.454,0,0.0466,0.943,3.61e-05,0.109,0.276,134.5,218293.0,4,9
2715,52.0,0.438,0.931,4.0,-5.281,0,0.0643,0.224,0.00117,0.104,0.379,149.933,219448.0,4,10
6846,45.0,0.606,0.704,6.0,-4.615,1,0.0519,0.0292,6.79e-06,0.105,0.686,106.96,195722.0,4,1
7117,55.0,0.463,0.908,10.0,-4.373,0,0.0756,0.00893,2.82e-06,0.366,0.459,99.993,204745.0,4,6
4950,37.0,0.851,0.322,1.0,-11.078,0,0.323,0.293,0.00392,0.168,0.503,129.93,187846.0,4,9
7072,57.0,0.613,0.721,2.0,-6.245,1,0.305,0.0922,0.00392,0.261,0.45,179.804,180000.0,4,1
796,55.0,0.577,0.72,5.0,-8.08,1,0.0421,0.0496,0.00423,0.0977,0.465,150.085,199480.0,4,9
5945,23.0,0.432,0.6,4.0,-7.866,1,0.0444,0.715,0.00392,0.0641,0.396,118.282,302400.0,4,10
421,57.0,0.82,0.543,7.0,-9.568,0,0.334,0.193,0.00392,0.163,0.824,139.992,181786.0,4,5
3978,47.0,0.774,0.64,2.0,-7.949,1,0.0333,0.743,0.0316,0.088,0.947,136.226,187933.0,4,6
4707,27.0,0.865,0.69,6.0,-7.369,1,0.0621,0.564,1.57e-06,0.0891,0.843,109.995,168545.0,4,5
933,31.0,0.495,0.542,4.0,-9.693,0,0.038,0.761,0.012,0.0872,0.362,140.858,4.680833333,3,0
2193,41.0,0.613,0.414,6.0,-7.575,0,0.0276,0.627,0.00392,0.118,0.297,91.033,230422.0,3,9
7029,90.0,0.883,0.674,11.0,-8.043,0,0.357,0.21,0.00392,0.0678,0.73,141.02,278085.0,4,9
5897,20.0,0.337,0.762,2.0,-8.777,1,0.0791,0.165,0.00475,0.0747,0.325,132.137,521960.0,4,10
4422,35.0,0.535,0.865,10.0,-5.669,0,0.053,4.77e-05,0.114,0.149,0.218,96.535,232850.0,4,8
4428,47.0,0.371,0.601,2.0,-3.113,0,0.0337,0.277,0.0178,0.0893,0.402,137.643,375560.0,4,2
7421,34.0,0.485,0.788,2.0,-4.884,0,0.0269,0.417,0.0546,0.181,0.307,97.999,187907.0,4,10
2241,38.0,0.724,0.56,10.0,-7.429,0,0.0375,0.085,0.00392,0.153,0.373,74.984,225551.0,4,2
3950,45.0,0.682,0.78,7.0,-9.948,1,0.0538,0.0114,0.735,0.0862,0.317,115.564,319760.0,4,1
892,36.0,0.401,0.827,5.0,-5.243,1,0.0499,0.00866,2e-06,0.134,0.324,125.025,239602.0,4,10
2907,43.0,0.442,0.978,8.0,-4.568,0,0.0846,2.93e-05,0.465,0.0763,0.356,89.986,210480.0,4,1
3332,65.0,0.624,0.554,2.0,-8.113,1,0.0225,0.191,0.00131,0.299,0.311,97.031,269720.0,4,10
4479,57.0,0.511,0.696,6.0,-5.157,0,0.0421,0.0272,0.000249,0.0875,0.788,164.614,179240.0,4,10
1985,37.0,0.654,0.684,1.0,-5.781,0,0.0493,0.176,0.00392,0.114,0.49,137.792,205200.0,4,9
1583,50.0,0.528,0.864,11.0,-5.702,0,0.0441,0.000332,0.869,0.0702,0.159,126.012,274286.0,4,6
5592,52.0,0.702,0.269,10.0,-15.172,0,0.0365,0.626,0.0406,0.125,0.397,99.747,386973.0,4,2
4132,40.0,0.579,0.734,8.0,-4.644,1,0.303,0.321,0.00392,0.159,0.407,79.994,194500.0,4,5
6624,33.0,0.11,0.729,9.0,-7.247,1,0.0395,0.000413,0.137,0.108,0.498,182.476,249963.0,4,6
1933,37.0,0.792,0.41,11.0,-7.344,1,0.058,0.00226,0.777,0.0898,0.581,103.993,257455.0,4,6
37,80.0,0.565,0.564,2.0,-10.044,1,0.0292,0.161,0.00392,0.114,0.454,134.355,295533.0,4,10
2940,45.0,0.504,0.938,8.0,-2.696,0,0.0583,0.00743,0.00392,0.0741,0.612,145.91,220527.0,4,1
4607,51.0,0.847,0.689,1.0,-9.104,1,0.203,0.038,3.34e-05,0.108,0.61,92.082,256000.0,4,5
6841,40.0,0.492,0.942,6.0,-1.574,0,0.0757,0.00302,0.112,0.0531,0.845,168.026,180640.0,4,6
7440,14.0,0.579,0.697,6.0,-4.255,1,0.0287,0.00575,0.00392,0.0775,0.64,181.995,3.692216667,4,9
4410,56.0,0.707,0.401,4.0,-14.222,1,0.0533,0.275,0.000296,0.201,0.602,136.188,2.988883333,4,4
5342,41.0,0.424,0.944,11.0,-2.552,0,0.0391,9.04e-06,1.09e-05,0.357,0.389,158.089,158333.0,4,1
6335,82.0,0.878,0.525,5.0,-6.832,1,0.0578,0.183,0.00392,0.0714,0.694,112.022,158571.0,4,9
1709,32.0,0.438,0.992,1.0,-3.754,1,0.135,0.000103,2.36e-06,0.441,0.129,104.953,197040.0,4,8
2636,38.0,0.448,0.78,5.0,-7.635,1,0.0606,0.000558,0.000724,0.152,0.611,136.732,195840.0,4,8
2722,25.0,0.77,0.664,7.0,-4.646,1,0.205,0.242,0.00392,0.0829,0.597,77.047,268067.0,4,5
7359,77.0,0.87,0.565,11.0,-5.356,0,0.0581,0.0631,0.0579,0.104,0.646,100.041,2.565366667,4,9
5123,40.0,0.255,0.684,9.0,-11.969,1,0.152,0.0423,0.00629,0.386,0.399,171.682,211023.0,4,6
5375,44.0,0.515,0.491,5.0,-11.1,0,0.0274,0.869,0.564,0.0977,0.223,146.908,254113.0,4,1
7159,34.0,0.721,0.702,11.0,-7.848,0,0.149,0.00861,0.000338,0.248,0.611,140.079,236670.0,4,5
6782,34.0,0.476,0.731,6.0,-7.658,1,0.148,0.484,0.000392,0.129,0.613,126.8,142613.0,4,6
7183,73.0,0.549,0.754,6.0,-4.011,0,0.0407,0.000675,6.24e-06,0.0912,0.828,139.052,189693.0,4,6
5318,31.0,0.569,0.804,6.0,-6.921,0,0.0542,0.000482,0.000289,0.321,0.148,120.014,307100.0,4,10
